week,fantasy_team_id,fantasy_team,opponent_team_id,opponent_team,player_id,player_name,position,lineup_slot,eligible_slots,points,was_started,pro_team,injury_status,injured
18,7,Goat's,3,Kat's Kittens,4277847,Wendell Carter Jr.,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",85.0,True,ORL,ACTIVE,False
18,7,Goat's,3,Kat's Kittens,4845374,Bub Carrington,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",77.0,True,WAS,ACTIVE,False
18,7,Goat's,3,Kat's Kittens,3936299,Jamal Murray,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",101.0,True,DEN,ACTIVE,False
18,7,Goat's,3,Kat's Kittens,4278585,Collin Gillespie,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",67.0,True,PHO,ACTIVE,False
18,7,Goat's,3,Kat's Kittens,4433083,Cam Spencer,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",100.0,True,MEM,OUT,True
18,7,Goat's,3,Kat's Kittens,4278104,Michael Porter Jr.,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",141.0,True,BKN,OUT,True
18,2,Phantom Troupe,9,ybgcorp,4684742,Ausar Thompson,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",153.0,True,DET,ACTIVE,False
18,2,Phantom Troupe,9,ybgcorp,3934719,OG Anunoby,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",85.0,True,NYK,ACTIVE,False
18,2,Phantom Troupe,9,ybgcorp,5037871,Dylan Harper,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",81.0,True,SAS,ACTIVE,False
18,2,Phantom Troupe,9,ybgcorp,3913176,Brandon Ingram,SF,PG,"['SF', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",101.0,True,TOR,OUT,True
18,2,Phantom Troupe,9,ybgcorp,4432166,Cade Cunningham,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",218.0,True,DET,ACTIVE,False
18,2,Phantom Troupe,9,ybgcorp,4395626,Tre Jones,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",60.0,True,CHI,ACTIVE,False
18,2,Phantom Troupe,9,ybgcorp,5124612,VJ Edgecombe,SG,PG,"['SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",139.0,True,PHL,ACTIVE,False
18,2,Phantom Troupe,9,ybgcorp,4431785,Scotty Pippen Jr.,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",101.0,True,MEM,OUT,True
18,2,Phantom Troupe,9,ybgcorp,3978,DeMar DeRozan,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",129.0,True,SAC,OUT,True
18,2,Phantom Troupe,9,ybgcorp,4066320,Desmond Bane,SG,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",130.0,True,ORL,ACTIVE,False
18,2,Phantom Troupe,9,ybgcorp,4395628,Zion Williamson,PF,PG,"['PF', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",103.0,True,NOP,OUT,True
18,2,Phantom Troupe,9,ybgcorp,4683634,Bennedict Mathurin,SF,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",20.0,True,LAC,ACTIVE,False
18,2,Phantom Troupe,9,ybgcorp,4432639,Jabari Smith Jr.,PF,PG,"['PF', 'C', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",114.0,True,HOU,ACTIVE,False
18,9,ybgcorp,2,Phantom Troupe,5105550,GG Jackson,PF,PG,"['PF', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",127.0,True,MEM,OUT,True
18,9,ybgcorp,2,Phantom Troupe,4433287,Brandon Miller,SF,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",128.0,True,CHA,OUT,True
18,9,ybgcorp,2,Phantom Troupe,4066328,Jarrett Allen,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",180.0,True,CLE,ACTIVE,False
18,9,ybgcorp,2,Phantom Troupe,4066457,Austin Reaves,SG,PG,"['PG', 'SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",106.0,True,LAL,ACTIVE,False
18,9,ybgcorp,2,Phantom Troupe,4701230,Jalen Johnson,PF,PG,"['PF', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",15.0,True,ATL,ACTIVE,False
18,9,ybgcorp,2,Phantom Troupe,4397002,Ayo Dosunmu,SG,PG,"['SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",44.0,True,MIN,ACTIVE,False
18,9,ybgcorp,2,Phantom Troupe,4591725,Ryan Rollins,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",78.0,True,MIL,OUT,True
18,9,ybgcorp,2,Phantom Troupe,1966,LeBron James,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",154.0,True,LAL,ACTIVE,False
18,9,ybgcorp,2,Phantom Troupe,4869342,Dyson Daniels,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",145.0,True,ATL,ACTIVE,False
18,9,ybgcorp,2,Phantom Troupe,4278039,Nickeil Alexander-Walker,SG,PG,"['SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",34.0,True,ATL,ACTIVE,False
18,9,ybgcorp,2,Phantom Troupe,4712849,Anthony Black,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",35.0,True,ORL,ACTIVE,False
18,9,ybgcorp,2,Phantom Troupe,4065733,Ty Jerome,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",41.0,True,MEM,OUT,True
18,9,ybgcorp,2,Phantom Troupe,4437244,Jalen Green,SG,PG,"['SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",4.0,True,PHO,ACTIVE,False
18,1,YSK FC,6,Jeremy Lin fan club,4395651,Coby White,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",35.0,True,CHA,ACTIVE,False
18,1,YSK FC,6,Jeremy Lin fan club,4871144,Alperen Sengun,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",186.0,True,HOU,ACTIVE,False
18,1,YSK FC,6,Jeremy Lin fan club,4278594,Naji Marshall,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",105.0,True,DAL,OUT,True
18,1,YSK FC,6,Jeremy Lin fan club,4432582,Max Christie,SG,PG,"['SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",59.0,True,DAL,ACTIVE,False
18,1,YSK FC,6,Jeremy Lin fan club,4433192,Tari Eason,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",103.0,True,HOU,ACTIVE,False
18,1,YSK FC,6,Jeremy Lin fan club,3133603,Kelly Oubre Jr.,SF,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",69.0,True,PHL,ACTIVE,False
18,1,YSK FC,6,Jeremy Lin fan club,3468,Russell Westbrook,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",69.0,True,SAC,OUT,True
18,1,YSK FC,6,Jeremy Lin fan club,4066354,Payton Pritchard,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",83.0,True,BOS,ACTIVE,False
18,1,YSK FC,6,Jeremy Lin fan club,4278067,Nic Claxton,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",93.0,True,BKN,OUT,True
18,1,YSK FC,6,Jeremy Lin fan club,4432848,Jaime Jaquez Jr.,SF,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",68.0,True,MIA,ACTIVE,False
18,1,YSK FC,6,Jeremy Lin fan club,4278073,Shai Gilgeous-Alexander,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",123.0,True,OKC,ACTIVE,False
18,1,YSK FC,6,Jeremy Lin fan club,3059319,Andrew Wiggins,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",111.0,True,MIA,ACTIVE,False
18,1,YSK FC,6,Jeremy Lin fan club,4432573,Paolo Banchero,PF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",122.0,True,ORL,ACTIVE,False
18,1,YSK FC,6,Jeremy Lin fan club,3078576,Derrick White,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",201.0,True,BOS,ACTIVE,False
18,6,Jeremy Lin fan club,1,YSK FC,4683766,Isaiah Collier,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",87.0,True,UTA,OUT,True
18,6,Jeremy Lin fan club,1,YSK FC,4432816,LaMelo Ball,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",116.0,True,CHA,ACTIVE,False
18,6,Jeremy Lin fan club,1,YSK FC,4433255,Chet Holmgren,C,PG,"['PF', 'C', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",138.0,True,OKC,ACTIVE,False
18,6,Jeremy Lin fan club,1,YSK FC,4431671,Jaden McDaniels,SF,PG,"['SF', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",143.0,True,MIN,ACTIVE,False
18,6,Jeremy Lin fan club,1,YSK FC,4432165,Jalen Suggs,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",23.0,True,ORL,ACTIVE,False
18,6,Jeremy Lin fan club,1,YSK FC,4396971,Naz Reid,C,PG,"['PF', 'C', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",75.0,True,MIN,ACTIVE,False
18,6,Jeremy Lin fan club,1,YSK FC,3147657,Mikal Bridges,SF,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",135.0,True,NYK,ACTIVE,False
18,6,Jeremy Lin fan club,1,YSK FC,5061575,Kon Knueppel,SG,PG,"['SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",116.0,True,CHA,ACTIVE,False
18,6,Jeremy Lin fan club,1,YSK FC,4781746,Javon Small,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",37.0,True,MEM,ACTIVE,False
18,6,Jeremy Lin fan club,1,YSK FC,4431736,Toumani Camara,PF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",85.0,True,POR,ACTIVE,False
18,6,Jeremy Lin fan club,1,YSK FC,4065731,Jay Huff,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",19.0,True,IND,ACTIVE,False
18,6,Jeremy Lin fan club,1,YSK FC,4395725,Tyler Herro,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",96.0,True,MIA,OUT,True
18,6,Jeremy Lin fan club,1,YSK FC,6478,Nikola Vucevic,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",106.0,True,BOS,ACTIVE,False
19,4,SKAVALASSKKYYYY,8,Hawk Tuah Demure,2490149,CJ McCollum,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",67.0,True,ATL,ACTIVE,False
19,4,SKAVALASSKKYYYY,8,Hawk Tuah Demure,4278053,Davion Mitchell,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",96.0,True,MIA,ACTIVE,False
19,4,SKAVALASSKKYYYY,8,Hawk Tuah Demure,3945274,Luka Doncic,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",235.0,True,LAL,OUT,True
19,4,SKAVALASSKKYYYY,8,Hawk Tuah Demure,4395723,Keldon Johnson,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",85.0,True,SAS,ACTIVE,False
19,4,SKAVALASSKKYYYY,8,Hawk Tuah Demure,3102531,Kristaps Porzingis,C,PG,"['PF', 'C', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",19.0,True,GSW,ACTIVE,False
19,4,SKAVALASSKKYYYY,8,Hawk Tuah Demure,3064290,Aaron Gordon,PF,PG,"['PF', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",6.0,True,DEN,OUT,True
19,4,SKAVALASSKKYYYY,8,Hawk Tuah Demure,5105565,Donovan Clingan,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",90.0,True,POR,ACTIVE,False
19,4,SKAVALASSKKYYYY,8,Hawk Tuah Demure,4397136,Saddiq Bey,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",126.0,True,NOP,ACTIVE,False
19,4,SKAVALASSKKYYYY,8,Hawk Tuah Demure,3992,James Harden,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",61.0,True,CLE,ACTIVE,False
19,4,SKAVALASSKKYYYY,8,Hawk Tuah Demure,4873138,Ace Bailey,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",112.0,True,UTA,ACTIVE,False
19,4,SKAVALASSKKYYYY,8,Hawk Tuah Demure,3917376,Jaylen Brown,SF,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",119.0,True,BOS,ACTIVE,False
19,4,SKAVALASSKKYYYY,8,Hawk Tuah Demure,3032976,Rudy Gobert,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",105.0,True,MIN,ACTIVE,False
19,4,SKAVALASSKKYYYY,8,Hawk Tuah Demure,5041939,Cooper Flagg,SF,PG,"['PG', 'SF', 'PF', 'G', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",115.0,True,DAL,OUT,True
19,8,Hawk Tuah Demure,4,SKAVALASSKKYYYY,3112335,Nikola Jokic,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",172.0,True,DEN,ACTIVE,False
19,8,Hawk Tuah Demure,4,SKAVALASSKKYYYY,5106060,Jarace Walker,PF,PG,"['PF', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",84.0,True,IND,OUT,True
19,8,Hawk Tuah Demure,4,SKAVALASSKKYYYY,4433249,Moussa Diabate,PF,PG,"['PF', 'C', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",20.0,True,CHA,ACTIVE,False
19,8,Hawk Tuah Demure,4,SKAVALASSKKYYYY,4871145,Josh Giddey,SG,PG,"['PG', 'SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",91.0,True,CHI,OUT,True
19,8,Hawk Tuah Demure,4,SKAVALASSKKYYYY,4684740,Amen Thompson,SF,PG,"['SG', 'SF', 'PF', 'G', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",216.0,True,HOU,ACTIVE,False
19,8,Hawk Tuah Demure,4,SKAVALASSKKYYYY,4396907,Darius Garland,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",72.0,True,LAC,ACTIVE,False
19,8,Hawk Tuah Demure,4,SKAVALASSKKYYYY,4683021,Deni Avdija,SF,PG,"['SG', 'SF', 'PF', 'G', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",45.0,True,POR,ACTIVE,False
19,8,Hawk Tuah Demure,4,SKAVALASSKKYYYY,4997536,Gui Santos,SF,PG,"['SF', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",50.0,True,GSW,ACTIVE,False
19,8,Hawk Tuah Demure,4,SKAVALASSKKYYYY,3908809,Donovan Mitchell,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",60.0,True,CLE,ACTIVE,False
19,8,Hawk Tuah Demure,4,SKAVALASSKKYYYY,3134908,Jakob Poeltl,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",105.0,True,TOR,ACTIVE,False
19,8,Hawk Tuah Demure,4,SKAVALASSKKYYYY,4397140,Kevin Porter Jr.,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",22.0,True,MIL,OUT,True
19,8,Hawk Tuah Demure,4,SKAVALASSKKYYYY,4431679,Precious Achiuwa,PF,PG,"['PF', 'C', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",29.0,True,SAC,ACTIVE,False
19,8,Hawk Tuah Demure,4,SKAVALASSKKYYYY,4869780,Derik Queen,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR', 'Rookie']",72.0,True,NOP,ACTIVE,False
19,8,Hawk Tuah Demure,4,SKAVALASSKKYYYY,4684793,Kyle Filipowski,PF,PG,"['PF', 'C', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",174.0,True,UTA,OUT,True
19,5,Poole Party,3,Kat's Kittens,4395712,Andrew Nembhard,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",85.0,True,IND,OUT,True
19,5,Poole Party,3,Kat's Kittens,3064482,Bobby Portis,PF,PG,"['PF', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",108.0,True,MIL,OUT,True
19,5,Poole Party,3,Kat's Kittens,4395630,Devin Vassell,SG,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",99.0,True,SAS,ACTIVE,False
19,5,Poole Party,3,Kat's Kittens,4066259,De'Aaron Fox,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",171.0,True,SAS,ACTIVE,False
19,5,Poole Party,3,Kat's Kittens,5174563,Kyshawn George,SG,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",24.0,True,WAS,OUT,True
19,5,Poole Party,3,Kat's Kittens,3907497,Dejounte Murray,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",106.0,True,NOP,OUT,True
19,5,Poole Party,3,Kat's Kittens,5144091,Jeremiah Fears,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",75.0,True,NOP,ACTIVE,False
19,5,Poole Party,3,Kat's Kittens,3149673,Pascal Siakam,PF,PG,"['PF', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",75.0,True,IND,OUT,True
19,5,Poole Party,3,Kat's Kittens,4711294,Matas Buzelis,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",59.0,True,CHI,OUT,True
19,5,Poole Party,3,Kat's Kittens,4594268,Anthony Edwards,SG,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",174.0,True,MIN,ACTIVE,False
19,5,Poole Party,3,Kat's Kittens,3995,Jrue Holiday,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",152.0,True,POR,ACTIVE,False
19,5,Poole Party,3,Kat's Kittens,4432158,Evan Mobley,PF,PG,"['PF', 'C', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",84.0,True,CLE,ACTIVE,False
19,5,Poole Party,3,Kat's Kittens,4278078,P.J. Washington,PF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",66.0,True,DAL,OUT,True
19,3,Kat's Kittens,5,Poole Party,4433249,Moussa Diabate,PF,PG,"['PF', 'C', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",17.0,True,CHA,ACTIVE,False
19,3,Kat's Kittens,5,Poole Party,4431680,Onyeka Okongwu,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",85.0,True,ATL,ACTIVE,False
19,3,Kat's Kittens,5,Poole Party,4395625,RJ Barrett,SF,PG,"['SG', 'SF', 'PF', 'G', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",122.0,True,TOR,ACTIVE,False
19,3,Kat's Kittens,5,Poole Party,4222252,Isaiah Hartenstein,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",7.0,True,OKC,ACTIVE,False
19,3,Kat's Kittens,5,Poole Party,3064514,Julius Randle,PF,PG,"['PF', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",82.0,True,MIN,ACTIVE,False
19,3,Kat's Kittens,5,Poole Party,3136195,Karl-Anthony Towns,C,PG,"['PF', 'C', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",179.0,True,NYK,ACTIVE,False
19,3,Kat's Kittens,5,Poole Party,3213,Al Horford,C,PG,"['PF', 'C', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",17.0,True,GSW,ACTIVE,False
19,3,Kat's Kittens,5,Poole Party,3934673,Donte DiVincenzo,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",67.0,True,MIN,OUT,True
19,3,Kat's Kittens,5,Poole Party,2991070,Jerami Grant,PF,PG,"['PF', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",119.0,True,POR,ACTIVE,False
19,3,Kat's Kittens,5,Poole Party,4433621,Jalen Duren,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",135.0,True,DET,ACTIVE,False
19,3,Kat's Kittens,5,Poole Party,4601023,Oso Ighodaro,PF,PG,"['PF', 'F', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",47.0,True,PHO,ACTIVE,False
19,3,Kat's Kittens,5,Poole Party,3062679,Josh Hart,SF,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",128.0,True,NYK,ACTIVE,False
19,3,Kat's Kittens,5,Poole Party,4066436,De'Anthony Melton,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",56.0,True,GSW,ACTIVE,False
19,3,Kat's Kittens,5,Poole Party,4431678,Tyrese Maxey,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",138.0,True,PHL,ACTIVE,False
19,3,Kat's Kittens,5,Poole Party,4845367,Stephon Castle,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",138.0,True,SAS,ACTIVE,False
19,10,Van Der Linde Gang,2,Phantom Troupe,5104157,Victor Wembanyama,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",269.0,True,SAS,ACTIVE,False
19,10,Van Der Linde Gang,2,Phantom Troupe,4066383,Miles Bridges,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",70.0,True,CHA,ACTIVE,False
19,10,Van Der Linde Gang,2,Phantom Troupe,4397424,Neemias Queta,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",55.0,True,BOS,ACTIVE,False
19,10,Van Der Linde Gang,2,Phantom Troupe,4683747,Jaylon Tyson,SG,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",57.0,True,CLE,ACTIVE,False
19,10,Van Der Linde Gang,2,Phantom Troupe,4701232,Mark Williams,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",19.0,True,PHO,OUT,True
19,10,Van Der Linde Gang,2,Phantom Troupe,4433627,Keyonte George,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",121.0,True,UTA,OUT,True
19,10,Van Der Linde Gang,2,Phantom Troupe,4903027,Cedric Coward,SF,PG,"['SG', 'SF', 'G', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",43.0,True,MEM,OUT,True
19,10,Van Der Linde Gang,2,Phantom Troupe,5105623,Kel'el Ware,C,PG,"['C', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",192.0,True,MIA,ACTIVE,False
19,10,Van Der Linde Gang,2,Phantom Troupe,3135045,Grayson Allen,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",121.0,True,PHO,ACTIVE,False
19,10,Van Der Linde Gang,2,Phantom Troupe,3934672,Jalen Brunson,PG,PG,"['PG', 'G', 'G/F', 'UT', 'BE', 'IR']",155.0,True,NYK,ACTIVE,False
19,10,Van Der Linde Gang,2,Phantom Troupe,4433134,Scottie Barnes,SF,PG,"['SG', 'SF', 'PF', 'G', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",103.0,True,TOR,ACTIVE,False
19,10,Van Der Linde Gang,2,Phantom Troupe,4711272,Reed Sheppard,SG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",186.0,True,HOU,ACTIVE,False
19,2,Phantom Troupe,10,Van Der Linde Gang,4684742,Ausar Thompson,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",55.0,True,DET,ACTIVE,False
19,2,Phantom Troupe,10,Van Der Linde Gang,5037871,Dylan Harper,PG,PG,"['PG', 'SG', 'G', 'SG/SF', 'G/F', 'UT', 'BE', 'IR']",73.0,True,SAS,ACTIVE,False
19,2,Phantom Troupe,10,Van Der Linde Gang,3913176,Brandon Ingram,SF,PG,"['SF', 'F', 'SG/SF', 'G/F', 'F/C', 'UT', 'BE', 'IR']",87.0,True,TOR,OUT,True
19,2,Phantom Troupe,10,Van Der Linde Gang,3934719,OG Anunoby,SF,PG,"['SF', 'PF', 'F', 'SG/SF', 'G/F', 'PF/C', 'F/C', 'UT', 'BE', 'IR']",158.0,True,NYK,ACTIVE,False
